username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,,,,
,2016-07-01 11:45,0,2,Kloppe!!! #tddl16,,,#tddl16,7.48814771730854E+017,https://twitter.com/marco_klass/status/748814771730853888,,,,
,2016-07-01 11:45,0,0,"Ja, wo sind wir eigentlich! #tddl16 #Krummsäbel #Jury",,,#tddl16 #Krumms #Jury,7.48814768526401E+017,https://twitter.com/_kid37/status/748814768526401536,,,,
,2016-07-01 11:45,0,4,""" … die Begriffe sind hinein gegooglet"" #Kastberger #tddl16 #freude",,,#Kastberger #tddl16 #freude,7.48814744828584E+017,https://twitter.com/freikampf/status/748814744828583936,,,,
,2016-07-01 11:45,1,5,"""Ich muss nur deshalb googeln, weil die schon hineingegoogelt sind, diese Begriffe."" #tddl16",,,#tddl16,7.48814711504843E+017,https://twitter.com/MadamGaehn/status/748814711504842753,,,,
,2016-07-01 11:45,0,1,Der Text ist volle Kanne omnivor. #JanSnela #tddl16,,,#JanSnela #tddl16,7.48814681662378E+017,https://twitter.com/HansHuett/status/748814681662377984,,,,
,2016-07-01 11:44,0,2,"""Dieser Text geht mir auf den Wecker mit seinen hineingegoggelten Begriffen"," so @KlausKastberger streng. #tddl16""",,@KlausKastberger,#tddl16,7.48814640021254E+017,https://twitter.com/frautravnicek/status/748814640021254144,,,
,2016-07-01 11:44,0,2,Orientalismen hineingooglen. #tddl16,,,#tddl16,7.48814577526198E+017,https://twitter.com/Literatourismus/status/748814577526198272,,,,
,2016-07-01 11:44,1,8,"Ach Gott seid ihr doof. Alle FPÖler_innen und Pegida-Menschen sind doofe Prolos? Haha. Nein, viele Höchagebildete sind rechtsextrem. #tddl16",,,#tddl16,7.48814520684995E+017,https://twitter.com/Rabid_Glow/status/748814520684994561,,,,
,2016-07-01 11:44,0,5,‹Gutmütiger tumber Tor› war bisher eine der schönsten Formulierungen #tddl16,,,#tddl16,7.48814517304308E+017,https://twitter.com/TopBuch/status/748814517304307712,,,,
,2016-07-01 11:44,0,3,. @thedailyfrown Das war ein Sprachspiel. Ging mir jedoch snelamäßig daneben. #tddl16,,@thedailyfrown,#tddl16,7.48814500938252E+017,https://twitter.com/literaturcafe/status/748814500938252288,,,,
,2016-07-01 11:44,0,2,"Vorschlag für Jury: Feßmann raus, Strigl endlich wieder rein. Danke. #tddl16",,,#tddl16,7.48814485654163E+017,https://twitter.com/standseilbahn/status/748814485654163457,,,,
,2016-07-01 11:44,0,1,Oha. Ist mir bisher entgangen (und dem Text war ein Kafkabezug ja nicht zu entnehmen): http:// gutenberg.spiegel.de/buch/franz-kaf ka-erz-161/19 … #tddl16 #snela #kafka,,,#tddl16 #snela #kafka,7.48814485054382E+017,https://twitter.com/JustRead_ing/status/748814485054382085,,,,
,2016-07-01 11:44,0,0,"Frau #Feßmann verkennt, dass die Orientalismen nicht deckungsgleich sind mit dem aktuellen Antiislamismus. #snela #tddl16",,,#Fe #snela #tddl16,7.4881443408092E+017,https://twitter.com/miriam_vollmer/status/748814434080919552,,,,
,2016-07-01 11:44,0,2,Furie #Feßmann ! Referenztexte! Kafka! Karl May! O-Ton! Irrsinnig komisch! Grandios! Wüste Rede. #Snela #tddl16,,,#Fe #Snela #tddl16,7.48814407401021E+017,https://twitter.com/Kill_Til/status/748814407401021440,,,,
,2016-07-01 11:43,0,3,1 <3 für Kastberger! #tddl16,,,#tddl16,7.48814399062745E+017,https://twitter.com/thedailyfrown/status/748814399062745089,,,,
,2016-07-01 11:43,0,3,"Kurze Frau Fessmann: ""ja das klingt total wie Karl May aber es ist 2016 und deshalb ist Orientalismus jetzt lustig"" #tddl #tddl16",,,#tddl #tddl16,7.48814355974591E+017,https://twitter.com/Songs_n_Socks/status/748814355974590465,,,,
,2016-07-01 11:43,0,1,"@voecklinghaus ich hab grad keine zeit richtig für #tddl16 , was passiert da postkolonial bei diesem snela? bitte meinung schnell danke (: :*",,@voecklinghaus,#tddl16,7.4881428768716E+017,https://twitter.com/kath_rin/status/748814287687159808,,,,
,2016-07-01 11:43,0,2,"""Wir melden uns."" #tddl16",,,#tddl16,7.48814279252468E+017,https://twitter.com/henscheck/status/748814279252467712,,,,
,2016-07-01 11:43,0,0,#tddl16 danke fessmann,,,#tddl16,7.48814268573766E+017,https://twitter.com/VohlandBummel/status/748814268573765634,,,,
,2016-07-01 11:43,0,1,Die normative Kraft des Orientalischen. #tddl16,,,#tddl16,7.48814238055997E+017,https://twitter.com/marco_klass/status/748814238055997440,,,,
,2016-07-01 11:43,3,17,"Franz Kafka featuring Karl May. ""Jemand musste Kara Ben Nemsi verraten haben..."" #tddl16",,,#tddl16,7.48814215746511E+017,https://twitter.com/davidhug/status/748814215746510848,,,,
,2016-07-01 11:43,2,23,Mit Meike Feßmann möchte ich nie über Humor diskutieren müssen. #tddl16,,,#tddl16,7.4881420920753E+017,https://twitter.com/fraudiener/status/748814209207529472,,,,
,2016-07-01 11:42,0,2,"habs auch als satire verstanden, #feßmann . aber: es heißt doch dekonstruktion und nicht dekonstruierung?!1? #tddl16 #snela",,,#fe #tddl16 #snela,7.48814055448539E+017,https://twitter.com/schwofmann/status/748814055448539136,,,,
,2016-07-01 11:42,0,4,In der kurzen Nacherzählung der Frau 'Feßmann hört sich der Text interessanter an! #tddl16 #snela,,,#tddl16 #snela,7.48814049664594E+017,https://twitter.com/freikampf/status/748814049664593920,,,,
,2016-07-01 11:42,0,0,Kafka und Karl May. Stichwort: Aktualität #tddl16 #feßmann #2016,,,#tddl16 #fe #2016,7.48814035265524E+017,https://twitter.com/grimmlshaus3n/status/748814035265523712,,,,
,2016-07-01 11:42,0,2,"2016, Philologie, Dekonstruktion... Das sind Feßmanns Argumente für Orientalismus, seriously?? #tddl16",,,#tddl16,7.48814034288325E+017,https://twitter.com/standseilbahn/status/748814034288324608,,,,
,2016-07-01 11:42,0,1,Wo genau war das jetzt zum Lachen? #snela #tddl16,,,#snela #tddl16,7.48813992890552E+017,https://twitter.com/Eltragalibros/status/748813992890552320,,,,
,2016-07-01 11:42,0,4,"Weltliteratur beim #bachmannpreis heute: Schnitzler, Kafka, May #tddl16",,,#bachmannpreis #tddl16,7.4881397349605E+017,https://twitter.com/litaffin/status/748813973496049665,,,,
,2016-07-01 11:42,0,2,"Wie hält man es aus, als Autor, den Kritikern nicht zu antworten? So lange? Ich würde platzen. #tddl16",,,#tddl16,7.48813970153148E+017,https://twitter.com/Baboksi/status/748813970153148418,,,,
,2016-07-01 11:41,0,3,Karl May zu perseriflieren ist nicht komisch. #tddl16,,,#tddl16,7.48813876951671E+017,https://twitter.com/literaturcafe/status/748813876951670784,,,,
,2016-07-01 11:41,0,5,"Frau #Feßmann ist ein verlässlicher Gradmesser für Literatur, die ich nicht mag. #tddl16",,,#Fe #tddl16,7.48813860967068E+017,https://twitter.com/miriam_vollmer/status/748813860967067648,,,,
,2016-07-01 11:41,0,1,Schakale und Bae #tddl16,,,#tddl16,7.48813850946843E+017,https://twitter.com/henscheck/status/748813850946842624,,,,
,2016-07-01 11:41,0,1,Ah! Intertextualität! Kafka! Ich verstehe ... nicht. #tddl16,,,#tddl16,7.48813806982222E+017,https://twitter.com/PeterHellinger/status/748813806982221826,,,,
,2016-07-01 11:41,0,1,Ich hab nix gegen Hubert. Ich liebe seine Haare. #tddl16,,,#tddl16,7.48813805614866E+017,https://twitter.com/thammandreas/status/748813805614866433,,,,
,2016-07-01 11:41,0,3,"Stand bei #JanSnela tatsächlich Kafka oder bloß Karl May Pate? #tddl16 Das ist nicht komisch, sondern prätentiöser Quatsch.",,,#JanSnela #tddl16,7.48813802410422E+017,https://twitter.com/HansHuett/status/748813802410422273,,,,
,2016-07-01 11:41,0,1,Was ist den #tddl16 ?,,,#tddl16,7.48813785276703E+017,https://twitter.com/R3dCub3_real/status/748813785276702721,,,,
,2016-07-01 11:41,0,1,"Fessmann hat sich scheckig gelacht, also doch May #tddl16",,,#tddl16,7.48813729983189E+017,https://twitter.com/jayne54ann/status/748813729983188992,,,,
,2016-07-01 11:41,1,2,Karl May zerficken? #tddl16 #tddl,,,#tddl16 #tddl,7.4881371680469E+017,https://twitter.com/Songs_n_Socks/status/748813716804689920,,,,
,2016-07-01 11:41,0,1,Böhmermann und Ziegenficker in einem Satz finde ich schlimmer als Hitler!!!!! #tddl16,,,#tddl16,7.48813704871891E+017,https://twitter.com/nouveaubeton/status/748813704871890945,,,,
,2016-07-01 11:41,0,2,aber hubert hat 1 mal gesagt: »am 7. tag schuf gott den zweiten weltkrieg.« das war geil. #tddl16,,,#tddl16,7.48813703001309E+017,https://twitter.com/quadererer/status/748813703001309184,,,,
,2016-07-01 11:41,0,1,Feßmann so kluuuuk #tddl16 #kafkaanspielung #captainobvious,,,#tddl16 #kafkaanspielung #captainobvious,7.48813672768606E+017,https://twitter.com/thedailyfrown/status/748813672768606208,,,,
,2016-07-01 11:40,0,3,Lies die Referenztexte!!!! #tddl16,,,#tddl16,7.48813643169427E+017,https://twitter.com/freikampf/status/748813643169427456,,,,
,2016-07-01 11:40,0,1,Feßmann dieses Jahr 100% unverständlich für mich #tddl16,,,#tddl16,7.48813637653979E+017,https://twitter.com/standseilbahn/status/748813637653979136,,,,
,2016-07-01 11:40,0,1,Das nächste Mal möchte ich die Erklärung bitte vorher bekommen. #tddl16,,,#tddl16,7.48813621740773E+017,https://twitter.com/MadamGaehn/status/748813621740773380,,,,
,2016-07-01 11:40,0,1,Das Öffnen der Kamelkonserve bei Jan Smela #tddl16 pic.twitter.com/J2VhExp6eF,,,#tddl16,7.48813596998721E+017,https://twitter.com/stanzi_seinfeld/status/748813596998721536,,,,
,2016-07-01 11:40,0,3,"Schlechte Verteidigung von #Feßmann . Wenn man Humor einbringen muß, wo keiner ist, ist das fast immer schwach. #Snela #tddl16",,,#Fe #Snela #tddl16,7.48813555084911E+017,https://twitter.com/GregorKeuschnig/status/748813555084910592,,,,
,2016-07-01 11:40,0,2,Er spielt mit den Vorurteilen? Wirklich? Das finde ich überhaupt nicht klar! #tddl16,,,#tddl16,7.48813552455029E+017,https://twitter.com/Hirn_Sieb/status/748813552455028736,,,,
,2016-07-01 11:40,0,2,War natuerlich kein Text fuer Pegida. Zu hoch gegriffen fuer diese Bubenliteratur. EInfach schlecht. #tddl16 #tddl,,,#tddl16 #tddl,7.48813503956341E+017,https://twitter.com/Songs_n_Socks/status/748813503956340736,,,,
,2016-07-01 11:40,0,1,#Fessmann hat bei diesem Text gelacht? Mit ist eher das Lachen vergangen. #tddl16,,,#Fessmann #tddl16,7.4881347490664E+017,https://twitter.com/klioblog/status/748813474906640384,,,,
,2016-07-01 11:40,0,2,Die Jury holt die Krummsäbel raus. #tddl16,,,#tddl16,7.48813449312948E+017,https://twitter.com/_kid37/status/748813449312948224,,,,
,2016-07-01 11:40,1,7,Wieso hat #JanSnela beim nicht einfach zwanzig Minuten lang dieses Bild in die Kamera gehalten? #tddl16 pic.twitter.com/oTyBMhnuCQ,,,#JanSnela #tddl16,7.48813409857122E+017,https://twitter.com/adriandaub/status/748813409857122304,,,,
,2016-07-01 11:40,1,1,Frau Feßmann möchte diesem Text philologisch gerecht werden. Das hätte sie tun können. Stattdessen lud sie #JanSnela ein. #tddl16,,,#JanSnela #tddl16,7.48813407457911E+017,https://twitter.com/HansHuett/status/748813407457910784,,,,
,2016-07-01 11:40,1,5,"Frau Feßmann sagt, man darf den Text nicht ernst nehmen, meint das aber positiv. #tddl16",,,#tddl16,7.4881340114987E+017,https://twitter.com/literaturcafe/status/748813401149870080,,,,
,2016-07-01 11:39,0,0,#tddl16 Nietzsche zitiert und ansonsten nur über Politik geredet #tddl16 #winkels,,,#tddl16 #tddl16 #winkels,7.48813370027962E+017,https://twitter.com/grimmlshaus3n/status/748813370027962368,,,,
,2016-07-01 11:39,1,7,Lutz Bachmann Preis for real #tddl16,,,#tddl16,7.48813331947852E+017,https://twitter.com/TheGurkenkaiser/status/748813331947851776,,,,
,2016-07-01 11:39,0,0,die Angst vor dem Einzug der Orientalismus in die Kultur ist real - Hat das Hubert gerade wirklich gesagt? #tddl16,,,#tddl16,7.48813295490986E+017,https://twitter.com/DKundic/status/748813295490985985,,,,
,2016-07-01 11:39,0,1,"Frau Feßmann behauptet, #snela spiele mit Klischees. #tddl16",,,#snela #tddl16,7.48813264155357E+017,https://twitter.com/miriam_vollmer/status/748813264155357184,,,,
,2016-07-01 11:39,1,2,"So, damit ist alles zu diesem Text gesagt. https:// twitter.com/tddl16/status/ 748813046110314496 … #tddl16",,,#tddl16,7.48813197826625E+017,https://twitter.com/JollySea/status/748813197826625537,,,,
,2016-07-01 11:39,0,0,Winkels? #tddl16,,,#tddl16,7.48813194265629E+017,https://twitter.com/thedailyfrown/status/748813194265628673,,,,
,2016-07-01 11:39,0,3,"danke, #winkels ! #exotismus #jansneha #tddl16",,,#winkels #exotismus #jansneha #tddl16,7.48813187403751E+017,https://twitter.com/blaugraufrau/status/748813187403751424,,,,
,2016-07-01 11:39,0,0,"""Ein Text für Pegida"," Böhmermann- doch schon wieder diese Aktualität?! #tddl16 #winkels""",,,#tddl16 #winkels,7.4881317935077E+017,https://twitter.com/litaffin/status/748813179350769665,,,
,2016-07-01 11:39,0,1,Er hat Uhlbeck gesagt! #tddl16,,,#tddl16,7.48813143543992E+017,https://twitter.com/phooopp/status/748813143543992321,,,,
,2016-07-01 11:38,0,1,Dieser nicht unschön geschriebene Texte offenbart so einige Schwierigkeiten. #tddl16,,,#tddl16,7.4881312353715E+017,https://twitter.com/frautravnicek/status/748813123537149952,,,,
,2016-07-01 11:38,1,1,Jan Snela ist ein Ziegenficker? #winkels #tddl16 #schreibszene,,,#winkels #tddl16 #schreibszene,7.48813119003042E+017,https://twitter.com/frl_zeh/status/748813119003041792,,,,
,2016-07-01 11:38,0,3,Ich sehe die Absicht – aber total misslungen. #tddl16 #winkels,,,#tddl16 #winkels,7.48813113936445E+017,https://twitter.com/literaturcafe/status/748813113936445440,,,,
,2016-07-01 11:38,0,5,Hubert hat Böhmermann nicht verstanden. #tddl16,,,#tddl16,7.48813004561457E+017,https://twitter.com/thammandreas/status/748813004561457152,,,,
,2016-07-01 11:38,1,17,"Kritiker, es ist nicht alles Rap, was nervt. #tddl16",,,#tddl16,7.48812962903626E+017,https://twitter.com/FrauFrohmann/status/748812962903625728,,,,
,2016-07-01 11:38,0,4,Böhmermann und Ziegenficker. Winkels hat Böhmermann und Ziegenficker gesagt!! #tddl16 @janboehm,,@janboehm,#tddl16,7.48812959829418E+017,https://twitter.com/literaturcafe/status/748812959829417984,,,,
,2016-07-01 11:38,0,0,"""Neues verrappen"" Winkels is my man! #tddl16",,,#tddl16,7.48812959086809E+017,https://twitter.com/grimmlshaus3n/status/748812959086809088,,,,
,2016-07-01 11:38,0,1,Er hat Böhmermann gesagt! #tddl16,,,#tddl16,7.48812947003052E+017,https://twitter.com/MadamGaehn/status/748812947003052032,,,,
,2016-07-01 11:38,2,10,"""Text für Pegida"". Was für ein hanebüchender Blödsinn von #Winkels . #Snela #tddl16",,,#Winkels #Snela #tddl16,7.48812915944202E+017,https://twitter.com/GregorKeuschnig/status/748812915944202240,,,,
,2016-07-01 11:38,0,4,"Bin gespannt, wie Frau Feßmann den Text retten will. #tddl16",,,#tddl16,7.48812906905555E+017,https://twitter.com/U_Batke/status/748812906905554944,,,,
,2016-07-01 11:38,0,1,Jan Boehmermann? #tddl16,,,#tddl16,7.48812900442124E+017,https://twitter.com/Songs_n_Socks/status/748812900442124292,,,,
,2016-07-01 11:38,0,3,Winkels: Ein Text für Pegida. Unverschämt. #snela #tddl16,,,#snela #tddl16,7.48812898802078E+017,https://twitter.com/miriam_vollmer/status/748812898802077697,,,,
,2016-07-01 11:38,0,1,Er hat Pegida gesagt. Danke. #tddl16,,,#tddl16,7.4881289659596E+017,https://twitter.com/slowtiger/status/748812896595959808,,,,
,2016-07-01 11:37,0,1,"Oh Gott, jetzt auch noch das Böhmermanngedicht. #tddl16",,,#tddl16,7.4881288169771E+017,https://twitter.com/Literatourismus/status/748812881697710080,,,,
,2016-07-01 11:37,0,0,"#Snelas letzter Satz: «unser Geheul war gross.» Sehr passend, meines auch. Das war eine Zumutung an falschem Orientalismus. #tddl16",,,#Snelas #tddl16,7.48812872373957E+017,https://twitter.com/klioblog/status/748812872373956608,,,,
,2016-07-01 11:37,0,2,Hat #Winkels rappen oder wrappen gesagt? #Snela #tddl16,,,#Winkels #Snela #tddl16,7.48812871195193E+017,https://twitter.com/ooovector/status/748812871195193344,,,,
,2016-07-01 11:37,0,0,Haha! Einiges Unbehagen! Schwülstige Atmosphäre! Text für Pegida! THIS! #tddl16,,,#tddl16,7.48812865688056E+017,https://twitter.com/Baboksi/status/748812865688055810,,,,
,2016-07-01 11:37,0,0,#tddl16 snela ist für mich der beste,,,#tddl16,7.48812828077728E+017,https://twitter.com/VohlandBummel/status/748812828077727744,,,,
,2016-07-01 11:37,0,3,Einen Ayran für @FrauFrohmann zur Beruhigung! #tddl16 https:// twitter.com/FrauFrohmann/s tatus/748812291437568000 …,,@FrauFrohmann,#tddl16,7.48812798461743E+017,https://twitter.com/thedailyfrown/status/748812798461743106,,,,
,2016-07-01 11:37,0,1,"Wüstensand: Kilo 5 € Original, realy!! #tddl16 #snela",,,#tddl16 #snela,7.48812776005521E+017,https://twitter.com/TimSchauenberg/status/748812776005521411,,,,
,2016-07-01 11:37,0,1,"Ich dachte der Tag faengt schwach an, aber wurde direkt schlimmer mit Karl May fuer Arme. #tddl16 #tddl",,,#tddl16 #tddl,7.4881274303409E+017,https://twitter.com/Songs_n_Socks/status/748812743034089472,,,,
,2016-07-01 11:37,0,0,Im Orient mit seinem Latein am Ende sein. Aha #tddl16,,,#tddl16,7.48812726605009E+017,https://twitter.com/EdithHuemer/status/748812726605008897,,,,
,2016-07-01 11:37,0,0,"""Unbehagen"" triffts ganz genau. #tddl16",,,#tddl16,7.48812716651848E+017,https://twitter.com/feuerfisch/status/748812716651847680,,,,
,2016-07-01 11:37,0,3,Orientalismen verrappen. #tddl16,,,#tddl16,7.48812696632463E+017,https://twitter.com/Literatourismus/status/748812696632463360,,,,
,2016-07-01 11:37,0,1,"falafel, hookah, couscous, hookah, schakale, hookah, beduinen! #tddl16 #tddl",,,#tddl16 #tddl,7.48812658653016E+017,https://twitter.com/g4rten/status/748812658653016064,,,,
,2016-07-01 11:37,0,0,Das Unbehagen in der Hubertur. #tddl16,,,#tddl16,7.48812657281511E+017,https://twitter.com/DKundic/status/748812657281511424,,,,
,2016-07-01 11:37,0,0,"Ich habe immer noch ""Alien"" im Ohr. Klimax also in Alien vs. Cowboys? #tddl16 #NeoKarlMay",,,#tddl16 #NeoKarlMay,7.48812656786551E+017,https://twitter.com/grimmlshaus3n/status/748812656786550785,,,,
,2016-07-01 11:37,0,1,"Unvergessen: Gewinnertexte aus vier Jahrzehnten #BachmannPreis : 2011 las Maja Haderlap ""Im Kessel"". http:// bit.ly/292zKxF #tddl16",,,#BachmannPreis #tddl16,7.48812652789371E+017,https://twitter.com/oe1/status/748812652789370880,,,,
,2016-07-01 11:37,0,6,"""Einiges Unbehagen"" fasst freundlich Fassungslosigkeit zusammen, #tddl16 #JanSnela",,,#tddl16 #JanSnela,7.48812647097704E+017,https://twitter.com/HansHuett/status/748812647097704448,,,,
,2016-07-01 11:36,0,0,"""Und dieser Hadschi ist meine eigene Anima."" (Karl May, Mein Leben und Streben) #Snela #tddl16",,,#Snela #tddl16,7.48812616575824E+017,https://twitter.com/Hella_Kopf/status/748812616575823872,,,,
,2016-07-01 11:36,0,0,Ich spiele nur Jury. #tddl16,,,#tddl16,7.48812615434973E+017,https://twitter.com/frautravnicek/status/748812615434973185,,,,
,2016-07-01 11:36,0,0,Winkels: »Der Text bereitet mit Unbehagen.« #tddl16 #snela #karlmay,,,#tddl16 #snela #karlmay,7.48812604718649E+017,https://twitter.com/literaturcafe/status/748812604718649344,,,,
,2016-07-01 11:36,0,2,"Der Schakal, der Schakal, der hat immmmmmmer recht #tddl16",,,#tddl16,7.48812599580516E+017,https://twitter.com/davidhug/status/748812599580516352,,,,
,2016-07-01 11:36,0,2,"Ich fand den Hasen besser, der hat wenigstens gesoffen. #Schakale #Snela #tddl16 #tddt16",,,#Schakale #Snela #tddl16 #tddt16,7.48812534166069E+017,https://twitter.com/Lotta_K/status/748812534166069248,,,,
,2016-07-01 11:36,0,0,"Sorry Jan Snela, Mutti hat angerufen, wegen Wochenende und lange nix gehört und so. Kann dazu nix sagen. Lasst die Jury ran. #tddl16",,,#tddl16,7.48812503283474E+017,https://twitter.com/thammandreas/status/748812503283474432,,,,
,2016-07-01 11:36,0,1,"1 bis 1,5 Hekoliter. #kamel #tddl16",,,#kamel #tddl16,7.48812497700856E+017,https://twitter.com/PeterHellinger/status/748812497700855811,,,,
,2016-07-01 11:36,0,5,Der gute Mann kennt aber viele Wörter. #tddl16,,,#tddl16,7.48812472908329E+017,https://twitter.com/frautravnicek/status/748812472908328960,,,,
,2016-07-01 11:36,0,0,"Oder ist das jetzt irgendwie flüchtlingsparabulös? #Snela #tddl16 Man sucht verzweifelt, das Ganze noch zu verstehen.",,,#Snela #tddl16,7.48812465169764E+017,https://twitter.com/DorisBrockmann/status/748812465169764352,,,,
,2016-07-01 11:36,0,0,Auch #Snela mit Dystopie. Schakale als Unheilsboten. #tddl16,,,#Snela #tddl16,7.48812453685846E+017,https://twitter.com/GregorKeuschnig/status/748812453685846016,,,,
,2016-07-01 11:36,0,0,"Snela liest, den Text in den Händen haltend. Kurzsichtigkeit? #tddl16 pic.twitter.com/OkpbcSDJSq",,,#tddl16,7.48812441262363E+017,https://twitter.com/literaturcafe/status/748812441262362624,,,,
,2016-07-01 11:36,0,0,Die G'schicht hätt Potential. Nur der Sprachversuch ist schiefgegangen. (aber immerhin hat er was versucht!) #tddl16,,,#tddl16,7.48812434857529E+017,https://twitter.com/sturmwarnung/status/748812434857529344,,,,
,2016-07-01 11:36,0,7,"Mein Mann bringt mir ein Glas Wasser und verachtet mich, weil ich mir so einen Quatsch ansehe. #tddl16",,,#tddl16,7.48812430541677E+017,https://twitter.com/MadamGaehn/status/748812430541676544,,,,
,2016-07-01 11:36,0,0,"Ich halte das wenn nicht für eine Parodie, so für ein Experiment. Oder? #tddl16 #snela",,,#tddl16 #snela,7.4881240471314E+017,https://twitter.com/JustRead_ing/status/748812404713140224,,,,
,2016-07-01 11:36,0,2,"Wow, Zuschauerpreis für alle, die bei #snela mitkommen ohne zu lesen! #tddl16",,,#snela #tddl16,7.488124032157E+017,https://twitter.com/litaffin/status/748812403215699968,,,,
,2016-07-01 11:36,0,1,Ein Schakal hat nie Recht. #tddl16 #JanSnela,,,#tddl16 #JanSnela,7.48812387856228E+017,https://twitter.com/HansHuett/status/748812387856228352,,,,
,2016-07-01 11:35,0,1,Jeder Satz könnte der letzte sein. #snela #tddl #tddl16,,,#snela #tddl #tddl16,7.48812380792975E+017,https://twitter.com/dekabrista/status/748812380792975360,,,,
,2016-07-01 11:35,0,2,"""Allmählich begann er, mir auf den Geist zu gehen."" Ach was. #tddl16",,,#tddl16,7.48812344403251E+017,https://twitter.com/Baboksi/status/748812344403251200,,,,
,2016-07-01 11:35,0,0,Gemein! #tddl16 #gerechtigkeitfürsnela,,,#tddl16 #gerechtigkeitf,7.48812273901183E+017,https://twitter.com/thedailyfrown/status/748812273901182976,,,,
,2016-07-01 11:35,0,2,Ist das ernst gemeint? #tddl16,,,#tddl16,7.48812257535013E+017,https://twitter.com/TheGurkenkaiser/status/748812257535012864,,,,
,2016-07-01 11:35,6,12,". @TiniDo wenn man die best of durch google translate jagt, wird es erträglich #tddl16 ;) pic.twitter.com/xbSmvTfjwU",,@TiniDo,#tddl16,7.48812158708781E+017,https://twitter.com/hugo4de/status/748812158708781056,,,,
,2016-07-01 11:35,0,6,In Wahrheit ist er nämlich im Kaffeezelt am Mittelalterfest irgendwo in Hintermeiershausen. #tddl16,,,#tddl16,7.48812141789012E+017,https://twitter.com/frautravnicek/status/748812141789011969,,,,
,2016-07-01 11:34,0,3,"Die Welwetschia gibt es ja nur in der Namib-Wüste, aber was weiß Karl May schon. #tddl16",,,#tddl16,7.48812135312994E+017,https://twitter.com/fraudiener/status/748812135312994304,,,,
,2016-07-01 11:34,0,0,"""Wasser gluckste hektoliterweise"" gluckst lustigerweise als Satz auch sehr schön #tddl16 #snela",,,#tddl16 #snela,7.48812118267343E+017,https://twitter.com/thedailyfrown/status/748812118267342848,,,,
,2016-07-01 11:34,0,2,Aber ach doch immer zusehends auch sichtlich vergeblich. #tddl16,,,#tddl16,7.48812113796211E+017,https://twitter.com/robindetje/status/748812113796210688,,,,
,2016-07-01 11:34,0,2,Das in Romanlänge und ich schau nachher nur mehr RTL2. #Snela #tddl16,,,#Snela #tddl16,7.48812080300429E+017,https://twitter.com/buechereiwien/status/748812080300429312,,,,
,2016-07-01 11:34,0,1,ErnstJandlinderWüste.gif #tddl16,,,#tddl16,7.48812054941753E+017,https://twitter.com/marco_klass/status/748812054941753344,,,,
,2016-07-01 11:34,0,10,"""Ich sah ihn schon seine Lippen zu einer schlurfbereiten, zuzelnden Schnute spitzen ..."" Mein Güte, schreib halt einfach Duckface #tddl16",,,#tddl16,7.48812036386071E+017,https://twitter.com/Lena_Niethammer/status/748812036386070529,,,,
,2016-07-01 11:34,0,2,Lasst wilde Tiere um mich sein. #tddl16,,,#tddl16,7.488120221674E+017,https://twitter.com/MadamGaehn/status/748812022167400448,,,,
,2016-07-01 11:34,0,4,Wenn traurige Hetero-Loser Poesie machen. Und jetzt auch noch Homöopathie! Es reicht!!!!! #tddl16,,,#tddl16,7.48811982732554E+017,https://twitter.com/nouveaubeton/status/748811982732554240,,,,
,2016-07-01 11:34,0,4,"Warum ich niemals Lesungen machen würde,da wundern sich leute darüber, warum eine junge frau die gedanken eines 70 jährigen erzählt. #tddl16",,,#tddl16,7.48811972993364E+017,https://twitter.com/FionaLichtblau/status/748811972993363968,,,,
,2016-07-01 11:34,0,3,"Der wiederholte Beweis, das vom Kiffen jedenfalls keine Kunst kommt. #tddl16",,,#tddl16,7.48811966303441E+017,https://twitter.com/slowtiger/status/748811966303440897,,,,
,2016-07-01 11:34,0,20,"""Extrem affektiert demonstrierten wir einander unsere kolossalen Fremdwortkenntnisse. Gegenüber döste ein Kamel."" #Snela #tddl16",,,#Snela #tddl16,7.48811960209191E+017,https://twitter.com/noemata/status/748811960209190912,,,,
,2016-07-01 11:34,0,3,Wie viele Hektoliter passen in ein Kamel? Frage für meine Neugierde. #tddl16,,,#tddl16,7.48811929565618E+017,https://twitter.com/frautravnicek/status/748811929565618177,,,,
,2016-07-01 11:34,0,2,"Also, können wir jetzt einmal eine Minute ohne Kirren oder Girren haben? Das täte meinem Hookah-Hangover richtig gut. #tddl16",,,#tddl16,7.48811908950602E+017,https://twitter.com/adriandaub/status/748811908950601728,,,,
,2016-07-01 11:34,0,0,Das öde Land #tddl16 #snela #hach #wüstewill,,,#tddl16 #snela #hach #w,7.48811902440968E+017,https://twitter.com/thedailyfrown/status/748811902440968192,,,,
,2016-07-01 11:34,0,1,Festival der naiven Literatur #tddl16,,,#tddl16,7.48811892353671E+017,https://twitter.com/Fritz/status/748811892353671168,,,,
,2016-07-01 11:33,0,1,"""Auf die Erstverschlimmerung folgte totaler Verfall"". Deswegen also fallen mir hier die Ohren ab. #tddl16",,,#tddl16,7.48811852709188E+017,https://twitter.com/huskylovesfish/status/748811852709187584,,,,
,2016-07-01 11:33,0,5,Diese Narbe wurde mir per Livestream in die Stirn gelesen. #Snela #tddl16 #tddt,,,#Snela #tddl16 #tddt,7.48811852365173E+017,https://twitter.com/Lotta_K/status/748811852365172736,,,,
